ESREjdNr;Bygning_id;BYG_BOLIG_ARL_SAML;BYG_ARL_SAML;BYG_ANVEND_KODE;OPFOERELSE_AAR;ERHV_ARL_SAML;OMBYG_AAR;HeatSupply;ZipCode;LabelStatusCode;PropertyNumber;Wgs84Latitude;ValidFrom;SchemaVersion;ValidTo;EnergyLabelTypeUsage;SubmitterConsultantName;SubmitterCompanyIdentifier;LabelStatus;BuildingNumber;HasPdf;DEMOLink;MunicipalityNumber;EnergyLabelClassification;CityName;EntityIdentifier;Wgs84Longitude;HasXML;IsMixedUsage;SubmitterCompanyName;EnergyLabelSerialIdentifier;HouseNumber;IsHidden;StreetName;EnergyLabelTypeBasedOn;BBRUseCode;YearOfConstruction
127034;060e6063-b8a4-4493-a922-6cc700875560;0;13;440;2009;13;0;NaturalGas;2630;3;127034;55.680196600397;2009-09-03;1.0.15;2019-09-03;NonResidental;Anne Svendsen;600017;EXPIRED;4;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/200019887;169;F;Taastrup;200019887;12.2596571949493;True;False;Grontmij A/S;200019887;2;False;Landsbygaden;CalculatedConsumption;440;1972
186504;063657c7-3668-4f43-bc22-e59b1ffb3ded;120;120;131;2019;0;0;DistrictHeat;2630;1;186504;;2019-11-19;1.0.20;2029-11-19;SingleFamily;Knud C. Sandager;600197;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Agers%C3%B8vej%2033,%202630%20Taastrup%20(311409624);169;A2015;Taastrup;311409624;;True;False;Sandager Bygge- & Energirådgivning ApS;311409624;33;False;Agersøvej;CalculatedConsumption;131;2019
130183;06471838-7465-4e96-b01e-f8f3b865ed45;177;121;120;1966;0;1972;NaturalGas;2630;1;130183;55.6828160729719;2010-11-01;1.0.15;2020-11-01;SingleFamily;Jesper Holm;500098;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Spjeldager%2021,%202630%20Taastrup%20(100191312);169;D;Taastrup;100191312;12.258522655061;True;False;i/s arkitekt-tegnestuen;100191312;21;False;Spjeldager;CalculatedConsumption;120;1966
108420;06762032-5a39-48f4-b933-a8952141ada7;204;206;130;1974;0;0;DistrictHeat;2640;1;108420;55.6606898760669;2017-02-03;1.0.18;2027-02-03;SingleFamily;Ahmad Ratha;600199;VALID;17, 18, 19, 20, 21, 22, 23, 24, 25, 26;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Kuglens%20Kvarter%202,%202640%20Hedehusene%20(311226388);169;C;Hedehusene;311226388;12.1766373158747;True;False;FORCE Technology;311226388;2;False;Kuglens Kvarter;CalculatedConsumption;130;1974
156123;06935fbd-bbf4-46d3-9bcb-bbd5214e620a;1284;1221;140;1981;0;0;DistrictHeat;2640;1;156123;55.6493499168935;2014-12-16;1.0.17;2024-12-16;MultiFamily;Mads Madsen;600171;VALID;1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 15, 16;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311088174;169;C;Hedehusene;311088174;12.2194892297819;True;False;Rambøll Danmark A/S (Aalborg);311088174;162;False;Charlotteager;CalculatedConsumption;140;1981
144168;06c3c584-6cb7-493e-9865-b5f8e7e11f1f;130;157;120;1976;0;0;DistrictHeat;2630;1;144168;55.6385104827468;2019-08-14;1.0.19;2029-08-14;SingleFamily;Henrik Nissen;600001;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Nyh%C3%B8jsvej%2044,%202630%20Taastrup%20(311392881);169;C;Taastrup;311392881;12.2938157432248;True;False;OBH Ingeniørservice A/S;311392881;44;False;Nyhøjsvej;CalculatedConsumption;120;1976
163316;06e18d9a-5af7-4d4c-a692-537e2118d52f;468;526;130;1987;0;2005;DistrictHeat;2630;1;163316;55.6405053440272;2010-09-22;1.0.15;2020-09-22;MultiFamily;Leif Werborg;600018;VALID;9, 10, 11, 12, 13, 14, 15, 16;False;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Olivenlunden%2034,%202630%20Taastrup%20(200037632);169;C;Taastrup;200037632;12.2794382345005;True;False;B.K. Consult aps;200037632;34;False;Olivenlunden;CalculatedConsumption;130;1987
110166;0743bc19-2bd3-41f7-be23-371525c73e3f;135;135;120;1976;0;0;Electricity;2640;3;110166;55.6459260986911;2007-12-20;1.0.15;2017-12-20;SingleFamily;Ole Holck;500100;EXPIRED;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/M%C3%B8lleager%206,%202640%20Hedehusene%20(100060466);169;F2;Hedehusene;100060466;12.2214814973777;True;False;OBH Ingeniørservice A/S;100060466;6;False;Mølleager;CalculatedConsumption;120;1976
110190;07608512-7298-496e-a1b7-54c62109fc7d;201;134;120;1875;0;1992;WoodPellets;2640;1;110190;55.6453421694484;2017-06-23;1.0.18;2027-06-23;SingleFamily;Karen Coulthard - factum2 as - 4177 0319;600068;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/M%C3%B8lleager%2076,%202640%20Hedehusene%20(311255970);169;E;Hedehusene;311255970;12.2255669607227;True;False;factum2 as;311255970;76;False;Mølleager;CalculatedConsumption;120;1875
123365;0761642d-3c6c-4df1-8680-f067030c52ae;143;143;130;1974;0;0;NaturalGas;2640;1;123365;55.6523321601656;2013-05-20;1.0.16;2023-05-20;SingleFamily;Edmund Steven Grut;600127;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Jernalderen%2030,%202640%20Hedehusene%20(310040553);169;E;Hedehusene;310040553;12.1789333489438;True;False;Botjek Center Storkøbenhavn;310040553;30;False;Jernalderen;CalculatedConsumption;130;1974
152462;077b0264-d99f-4aac-9bb9-e6b29c09528b;1988;1988;140;1981;0;0;DistrictHeat;2630;1;152462;55.6548633832967;2016-08-31;1.0.18;2026-08-31;MultiFamily;Christian Strarup;600045;VALID;1, 2, 3, 4, 5, 6;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311197823;169;C;Taastrup;311197823;12.2747399113349;True;False;Topdahl ApS;311197823;1;False;Sylen;CalculatedConsumption;140;1981
185230;07937c49-fcf0-480d-94a7-322c30d11cea;185;439;321;1920;290;0;FuelGasOil;2630;3;185230;55.6743807864965;2008-09-03;1.0.15;2018-09-03;NonResidental;Ole Holck;500100;EXPIRED;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/200007464;169;G;Taastrup;200007464;12.2949387064613;True;False;OBH Ingeniørservice A/S;200007464;1;False;Snubbekorsvej;CalculatedConsumption;420;1920
100446;07c6cfd6-389c-4c2b-b062-276036a3dd62;93;54;131;1951;0;0;DistrictHeat;2630;1;100446;55.647295731968;2014-07-04;1.0.17;2024-07-04;SingleFamily;Christian Strarup;600045;VALID;34, 35;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Stillidsvej%201,%202630%20Taastrup%20(311063423);169;D;Taastrup;311063423;12.3071300281417;True;False;Topdahl ApS;311063423;1;False;Stillidsvej;CalculatedConsumption;130;1949
178070;0806cf97-bc6a-40b1-9dc5-d30defe86141;137;183;120;2002;0;0;DistrictHeat;2630;1;178070;55.6478956729248;2017-04-06;1.0.18;2027-04-06;SingleFamily;Henrik Bisp;600001;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Fr%C3%B8haven%203,%202630%20Taastrup%20(311239341);169;C;Taastrup;311239341;12.2510882247213;True;False;OBH Ingeniørservice A/S;311239341;3;False;Frøhaven;CalculatedConsumption;120;2002
127522;0810a694-bbd1-43b3-99e2-b083eebcab1d;0;299;414;1942;424;2012;FuelGasOil;2630;3;127522;55.6820374065639;2009-10-26;1.0.15;2019-10-26;NonResidental;Klaus Lund Nielsen;500843;EXPIRED;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/200022797;169;F;Taastrup;200022797;12.2505968545089;True;False;Botjek København ;200022797;68;False;Landsbygaden;CalculatedConsumption;410;1942
183023;0854a76b-4c8b-4b96-8ff0-d8ec1f0b7caa;164;207;120;2006;0;0;DistrictHeat;2630;1;183023;55.65229872361;2018-03-19;1.0.18;2028-03-19;SingleFamily;Brian Priergaard Olsen;600001;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/K%C3%A6rmindevej%2039,%202630%20Taastrup%20(311303465);169;C;Taastrup;311303465;12.246428760432;True;False;OBH Ingeniørservice A/S;311303465;39;False;Kærmindevej;CalculatedConsumption;120;2006
101434;08569bab-1e25-46c8-8554-20a771f355f3;0;139;223;1974;139;0;DistrictHeat;2630;1;101434;55.6449266466377;2014-09-09;1.0.17;2024-09-09;SingleFamily;Mahmoud Shekari;600241;VALID;52, 53, 56;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Cirklen%20A%201,%202630%20Taastrup%20(311072523);169;C;Taastrup;311072523;12.3169460484686;True;False;dansk drift center ApS;311072523;1;False;Cirklen A;CalculatedConsumption;130;1971
155925;086e100d-0a45-4033-84af-bf8860a9e9d9;165;100;120;1877;0;2001;Electricity;2640;3;155925;55.6648563167872;2009-01-12;1.0.15;2019-01-12;SingleFamily;Ark. Maa. Jørgen Kjær Hansen;500003;EXPIRED;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Smedev%C3%A6nget%207,%202640%20Hedehusene%20(100108383);169;E;Hedehusene;100108383;12.1650141934708;True;False;jkh arkitekttegnestue;100108383;7;False;Smedevænget;CalculatedConsumption;120;1877
160074;0877ff1b-cc0e-4905-96dc-ce5353cc4077;180;180;130;1987;0;0;FuelGasOil;2640;1;160074;55.6275396804689;2017-06-30;1.0.18;2027-06-30;SingleFamily;Robert Grünberger;600126;VALID;5;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Solvang%2028,%202640%20Hedehusene%20(311258231);169;C;Hedehusene;311258231;12.1902245421878;True;False;Botjek Center Øst;311258231;28;False;Solvang;CalculatedConsumption;130;1987
129878;08d33317-47fd-4acf-af28-5e21b7cbe8e8;0;200;590;2006;332;0;WoodPellets;2630;1;129878;55.6820015439439;2012-06-29;1.0.15;2022-06-29;SingleFamily;Patrick Singh;600204;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Sognevangen%2013,%202630%20Taastrup%20(100273693);169;C;Taastrup;100273693;12.2614305877295;True;False;factum2 ballerup;100273693;13;False;Sognevangen;CalculatedConsumption;110;2005
120269;08d84423-622f-4f8f-945b-e6cb82f46cc4;0;30;323;1986;30;0;NaturalGas;2640;1;120269;;2020-06-03;1.0.20;2030-06-03;NonResidental;Jens Henrik Lyngby;600181;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311441348;169;C;Hedehusene;311441348;;True;False;Just A/S Rådgivende Ingeniørfirma;311441348;5;False;Baldersbuen;CalculatedConsumption;323;1982
181659;08f18f9b-d7f4-432b-b75e-08431604dc47;0;178;420;2012;319;0;DistrictHeat;2630;1;181659;55.6368007224031;2016-03-21;1.0.18;2026-03-21;NonResidental;Jacob Wibroe;600109;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311166156;169;C;Taastrup;311166156;12.2592283447734;True;False;Danakon a/s;311166156;5;False;Højager ;CalculatedConsumption;420;2012
155860;092893f9-d2f2-4e14-ba8a-ca8294f1e5ea;0;12024;321;1990;12024;0;NaturalGas;2630;1;155860;55.6599054552812;2014-11-25;1.0.17;2024-11-25;NonResidental;Margit Raaby Laursen;600222;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311085017;169;D;Taastrup;311085017;12.299287849883;True;False;Alectia A/S;311085017;3;False;Dybendalsvænget ;CalculatedConsumption;320;1990
185383;0989ea39-9015-4994-8fd0-4b4b1322e2ee;80;85;130;1987;0;0;DistrictHeat;2630;1;185383;55.6407557909404;2011-03-21;1.0.15;2021-03-21;SingleFamily;Ark. Maa. Jørgen Kjær Hansen;600128;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Olivenlunden%2043,%202630%20Taastrup%20(100212520);169;B;Taastrup;100212520;12.2778059637329;True;False;Botjek Taastrup, Arkitekt M.A.A. Jørgen Kjær Hansen;100212520;43;False;Olivenlunden;CalculatedConsumption;130;1987
186302;099cff35-ca37-485e-a82f-7e13e40c7e84;128;128;132;2018;0;0;Electricity;2640;1;186302;55.6250966353163;2019-06-04;1.0.19;2029-06-04;SingleFamily;Poul Pedersen;600246;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Flintebjergvej%2034,%202640%20Hedehusene%20(311380649);169;A2020;Hedehusene;311380649;12.1870228030876;True;False;PP Rådgivning Aps;311380649;34;False;Flintebjergvej;CalculatedConsumption;130;2019
151903;09b5cc7a-1761-493b-9e65-ff0572aa6329;116;116;130;1978;0;0;DistrictHeat;2630;3;151903;55.6537639672007;2008-12-05;1.0.15;2018-12-05;SingleFamily;Ole Theilmann Aabel;500100;EXPIRED;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Hallandsparken%209,%202630%20Taastrup%20(100106177);169;C;Taastrup;100106177;12.2697821756875;True;False;OBH Ingeniørservice A/S;100106177;9;False;Hallandsparken;CalculatedConsumption;130;1978
173478;09c74f79-3a42-4f3e-90b0-6043d4c83af6;2238;2319;140;1998;0;0;DistrictHeat;2630;1;173478;55.6445027565716;2014-10-03;1.0.17;2024-10-03;MultiFamily;Mads Madsen;600171;VALID;1, 2, 3, 4;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311076779;169;C;Taastrup;311076779;12.2677856437841;True;False;Rambøll Danmark A/S (Aalborg);311076779;2;False;Engelholm Alle;CalculatedConsumption;140;1998
157510;09ce4afb-babc-4866-8df0-d9a2a94a6d46;752;415;130;1988;0;0;DistrictHeat;2640;1;157510;55.6426065049921;2019-07-02;1.0.19;2029-07-02;SingleFamily;Ane Andersen;600054;VALID;1, 2, 3, 4, 5, 6, 7, 8;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Stenm%C3%B8llen%202,%202640%20Hedehusene%20(311385978);169;B;Hedehusene;311385978;12.1995892924228;True;False;EKJ Rådgivende Ingeniør A/S;311385978;2;False;Stenmøllen;CalculatedConsumption;130;1988
132356;09e4bb56-b095-40b0-a772-7d742c2ea6da;141;141;120;1975;0;0;NaturalGas;2630;1;132356;55.6828924372364;2010-08-20;1.0.15;2020-08-20;SingleFamily;Uwe Vorbeck;600078;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Vintoften%204,%202630%20Taastrup%20(100175898);169;C;Taastrup;100175898;12.2512407222619;True;False;Botjek Taastrup, Arkitekt M.A.A. Jørgen Kjær Hansen;100175898;4;False;Vintoften;CalculatedConsumption;120;1975
123578;09eac81f-9359-4669-818e-f79ccd880eb4;122;122;130;1974;0;0;Electricity;2640;1;123578;55.6514066891841;2018-05-25;1.0.18;2028-05-25;SingleFamily;Frank Scholkman;600164;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Jernalderen%2050,%202640%20Hedehusene%20(311316427);169;F;Hedehusene;311316427;12.1796055992845;True;False;Energi- og Bygningsrådgivning A/S;311316427;50;False;Jernalderen;CalculatedConsumption;130;1974
125503;0a1dbf28-2a60-493f-9a55-bec3ebc315eb;0;27;219;1920;27;0;FuelGasOil;2640;1;125503;55.6700483227938;2011-11-07;1.0.15;2021-11-07;SingleFamily;Ark. Maa. Jørgen Kjær Hansen;600128;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/H%C3%B8jvangsvej%202,%202640%20Hedehusene%20(100248017);169;D;Hedehusene;100248017;12.2173564401689;True;False;Botjek Taastrup, Arkitekt M.A.A. Jørgen Kjær Hansen;100248017;2;False;Højvangsvej;CalculatedConsumption;110;1920
186244;0a41538d-e23e-42f6-8619-53a919df4642;113;113;131;2018;0;0;DistrictHeat;2640;1;186244;55.6442260514871;2018-03-15;1.0.18;2028-03-15;SingleFamily;Martin Dahl Thomsen;600045;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Kongelysvej%2095,%202640%20Hedehusene%20(311303085);169;A2015;Hedehusene;311303085;12.2012634854271;True;False;Topdahl ApS;311303085;95;False;Kongelysvej;CalculatedConsumption;130;2018
185395;0a58ca0b-c9ec-4187-bee6-848acc4a3363;66;70;130;1987;0;0;DistrictHeat;2630;1;185395;55.6407564648157;2015-04-28;1.0.17;2025-04-28;SingleFamily;Henrik Bisp;600001;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Olivenlunden%2067,%202630%20Taastrup%20(311109399);169;A2010;Taastrup;311109399;12.2791254137156;True;False;OBH Ingeniørservice A/S;311109399;67;False;Olivenlunden;CalculatedConsumption;130;1987
173591;0a6c061c-ea7f-44e5-be58-cefc998c3210;148;148;120;1998;0;0;DistrictHeat;2630;1;173591;55.6359255684154;2012-10-03;1.0.16;2022-10-03;SingleFamily;Mikkel Stewart;600408;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Fyrrekrattet%202,%202630%20Taastrup%20(310007247);169;C;Taastrup;310007247;12.2768777503649;True;False;Botjek Support Center;310007247;2;False;Fyrrekrattet;CalculatedConsumption;120;1998
126879;0a915d46-1d89-4670-b7f7-84ab7af196c5;140;140;120;1962;0;1967;NaturalGas;2630;1;126879;55.6795847563794;2018-04-04;1.0.18;2028-04-04;SingleFamily;Søren Funch Jensen;600078;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Landsbygaden%201,%202630%20Taastrup%20(311306309);169;D;Taastrup;311306309;12.2579832388063;True;False;Botjek A/S;311306309;1;False;Landsbygaden;CalculatedConsumption;120;1962
166137;0b1772a4-bc48-486c-b89d-e9cc1c448562;201;118;120;1995;0;0;FuelGasOil;2640;1;166137;55.6239916014826;2011-02-17;1.0.15;2021-02-17;SingleFamily;Finn Risum;500501;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Thorsager%2014,%202640%20Hedehusene%20(100206985);169;C;Hedehusene;100206985;12.1932092097659;True;False;Ejby Arkitektkontor;100206985;14;False;Thorsager;CalculatedConsumption;120;1995
150621;0b3b481a-a388-467e-b262-4796128ef41a;139;139;120;1979;0;0;FuelGasOil;2640;1;150621;55.6142470050044;2011-05-19;1.0.15;2021-05-19;SingleFamily;Anders Holkjær Hoffkilde;600001;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Poul%20Hansens%20V%C3%A6nge%2010,%202640%20Hedehusene%20(100224110);169;C;Hedehusene;100224110;12.1879845311744;True;False;OBH Ingeniørservice A/S;100224110;10;False;Poul Hansens Vænge;CalculatedConsumption;120;1979
125457;0b4a99eb-68a5-462e-80bd-a10a6e473099;209;577;110;1877;115;1975;Electricity;2630;1;125457;55.6934344089249;2011-05-21;1.0.15;2021-05-21;SingleFamily;Michael Holm;600256;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/H%C3%B8holmvej%205,%202630%20Taastrup%20(100224227);169;D;Taastrup;100224227;12.2827897777234;True;False;CALCON Tegnestue & Byggevirksomhed ApS;100224227;5;False;Høholmvej;CalculatedConsumption;110;1877
153213;0b5356c0-6fd5-4fe7-81cb-ef7e0794a32d;140;90;120;1929;0;1939;DistrictHeat;2630;1;153213;55.6486145232927;2014-04-14;1.0.17;2024-04-14;SingleFamily;Heinrich Gisselmann;600273;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Valbyvej%2019,%202630%20Taastrup%20(311048837);169;C;Taastrup;311048837;12.3035684668665;True;False;BYGNINGSKONTORET;311048837;19;False;Valbyvej;CalculatedConsumption;120;1929
178801;0b5b8ba6-4fbd-4c42-a1c6-fbb76b7079cc;0;215;323;2004;215;0;DistrictHeat;2630;1;178801;55.6362919091953;2016-09-28;1.0.18;2026-09-28;NonResidental;Niels Hansen;600452;VALID;1, 2, 3, 4, 5, 6, 7, 9;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/311203368;169;C;Taastrup;311203368;12.2590906949512;True;False;NiH Energy ApS;311203368;2;False;Højager;CalculatedConsumption;310;2004, 2014
157480;0b74bcd5-1442-4966-8558-faf265752362;143;86;120;1986;0;0;NaturalGas;2640;1;157480;;2020-06-01;1.0.20;2030-06-01;SingleFamily;Reno Skov Pedersen;600164;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Stenv%C3%A6nget%2012,%202640%20Hedehusene%20(311440867);169;B;Hedehusene;311440867;;True;False;Energi- og Bygningsrådgivning A/S;311440867;12;False;Stenvænget;CalculatedConsumption;120;1986
170436;0c1a0723-9d25-405b-952d-5170d0114c3c;0;4586;323;1987;4586;0;NaturalGas;2630;1;170436;55.6624202005496;2011-12-12;1.0.15;2021-12-12;NonResidental;Finn Østergaard Nielsen;600116;VALID;1;True;https://emoweb.dk/emodigital/emodigital.svc/PdfDocument/200055766;169;C;Taastrup;200055766;12.3003903019429;True;False;NIRAS A/S (Byg Århus);200055766;5;False;Hørskætten;CalculatedConsumption;320;1987
185682;0c4c67b3-2afe-4d03-8385-e77cb5a79630;112;139;130;2011;0;0;NaturalGas;2630;1;185682;55.6785162034618;2011-02-23;1.0.15;2021-02-23;SingleFamily;Christian Smedegaard Sørensen;600016;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Solbakkevej%2016,%202630%20Taastrup%20(100208059);169;B;Taastrup;100208059;12.259962832225;True;False;e-consult ApS;100208059;16;False;Solbakkevej;CalculatedConsumption;130;2011
144532;0c9b065c-db43-4aed-9efd-357a6117d2ad;133;103;130;1909;0;2009;NaturalGas;2640;1;144532;55.6479392299088;2016-05-30;1.0.18;2026-05-30;SingleFamily;Brian Niebuhr;600242;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Mejerivej%203B,%202640%20Hedehusene%20(311179507);169;C;Hedehusene;311179507;12.1909145185546;True;False;Energihuset Danmark ApS;311179507;3B;False;Mejerivej;CalculatedConsumption;130;1903
179085;0cafc0c7-1bde-4011-b749-64284cb51b8b;120;120;120;2004;0;0;DistrictHeat;2630;1;179085;;2020-05-25;1.0.20;2030-05-25;SingleFamily;Paw Pedersen, factum2 Holbæk, mobil 23699910;600068;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Potentilvej%2011,%202630%20Taastrup%20(311439649);169;C;Taastrup;311439649;;True;False;Factum2 A/S;311439649;11;False;Potentilvej;CalculatedConsumption;120;2004
185669;0d01505c-b461-44c6-b9b3-e5853a55a0a2;82;110;130;2011;0;0;NaturalGas;2630;1;185669;55.6789046988141;2011-01-10;1.0.15;2021-01-10;SingleFamily;Christian Smedegaard Sørensen;600016;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Solbakkevej%2019,%202630%20Taastrup%20(100201117);169;B;Taastrup;100201117;12.2605679972153;True;False;e-consult ApS;100201117;19;False;Solbakkevej;CalculatedConsumption;130;2011
161674;0d1c4cfd-35dc-4d7e-afb9-59f986a1d11e;120;120;130;1988;0;0;;2640;1;161674;55.6433250475049;2011-12-02;1.0.16;2021-12-02;SingleFamily;Michael Ball;600156;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Stenm%C3%B8llen%2052,%202640%20Hedehusene%20(300004332);169;D;Hedehusene;300004332;12.2006494299607;True;False;Botjek Skanderborg;300004332;52;False;Stenmøllen;BBRInformation;130;1988
174490;0d44beb6-74e0-4469-97c8-e630ca33a06d;176;176;120;1998;0;0;DistrictHeat;2630;1;174490;55.6354275338374;2014-09-18;1.0.17;2024-09-18;SingleFamily;Christian Berthing;600408;VALID;1;True;http://sparenergi.dk/forbruger/vaerktoejer/det-digitale-energimaerke#Adresse/Egekrattet%2018,%202630%20Taastrup%20(311074255);169;C;Taastrup;311074255;12.2793633083653;True;False;Botjek Support Center;311074255;18;False;Egekrattet;CalculatedConsumption;120;1998
