Nummer;CalculatedConsumption;CalculatedEnergyConsumption;ElectricityPrice;FixedCharge;HeatSupplyCost;ExtraCostPrYear;TotalProfitableInvestment;CalculatedEmissionLowering;AdditionalHeat;CalculatedEmission;HeatSupply;AdditionalHeatCost;CalculatedEnergySavings;PossibleEnergyLabelForAllProposals;TotalRecommendedInvestment;PossibleEnergyLabelForAllProfitableProposals;ExtraCostPrYearForAllProposals;ExtraCostPrYearForRecommendedProposals;ExtraCostPrYear;TotalProfitableInvestment
100192403;Er ikke beregnet;Er ikke beregnet;2;1220;597,33;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;Wood;Er ikke beregnet;DistrictHeat;437,727272727273;Er ikke beregnet;;;D;6670;;700;5000
902634;Er ikke beregnet;Er ikke beregnet;2;0;2000;Er ikke beregnet;3100;Er ikke beregnet;;Er ikke beregnet;Electricity;0;Er ikke beregnet;;;E2;14000;;14000;3100
311194844;17800;22600;2,22;0;787,128712871287;13100;Kan ikke beregnes;4602000;Ingen;5993000;FuelGasOil;0;20400;A2010;0;B;13100;0;10500;160100
311164713;4900;3100;2,3;3054,27;580,45;0;Kan ikke beregnes;0;Ingen;424500;DistrictHeat;0;0;A2015;0;A2015;0;0;0;0
311303074;5100;3600;2;3039,5;557,23;0;Kan ikke beregnes;0;Ingen;507600;DistrictHeat;0;0;A2015;0;A2015;0;0;0;0
100030835;Er ikke beregnet;Er ikke beregnet;1,75;0;0;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;;0;Er ikke beregnet;;;C2;0;;0;0
311281600;43300;74500;2,3;0;453,60824742268;23200;Kan ikke beregnes;4725400;FuelGasOil;3412500;WoodPellets;2300;22200;C;0;C;23200;0;20400;249100
908428;Er ikke beregnet;Er ikke beregnet;1,78;1031;504,98;Er ikke beregnet;1200;Er ikke beregnet;;Er ikke beregnet;DistrictHeat;0;Er ikke beregnet;;;C1;1600;;1600;1200
311334139;5500;5700;2,25;2321,9;557,23;3000;Kan ikke beregnes;305600;Ingen;369900;DistrictHeat;0;3500;A2020;0;A2010;3000;0;1700;40300
311298875;8800;9400;2,3;3334,62;580,45;2700;Kan ikke beregnes;739800;Ingen;1324000;DistrictHeat;0;2500;A2015;0;B;2700;0;500;14300
311375465;12600;15000;2,1;3812,13;585,09;500;Kan ikke beregnes;47000;Ingen;971800;DistrictHeat;0;700;C;0;C;500;0;0;0
311413307;5100;3100;2,45;3228,4;585,09;0;Kan ikke beregnes;0;Ingen;201500;DistrictHeat;0;0;A2015;0;A2015;0;0;0;0
311164718;6200;4400;2,3;3652,35;580,45;0;Kan ikke beregnes;0;Ingen;614800;DistrictHeat;0;0;A2015;0;A2015;0;0;0;0
311179834;7100;9600;2,2;763,95872;661,81;4000;Kan ikke beregnes;1057200;Ingen;1348000;DistrictHeat;0;3300;A2020;0;B;4000;0;400;8700
311368490;19099;12289;2;10549,504;585,09;0;Kan ikke beregnes;0;Ingen;-6358500;DistrictHeat;0;0;A2020;0;A2020;0;0;0;0
300004618;0;0;0;0;0;0;Kan ikke beregnes;0;Ingen;0;;0;0;;0;;0;0;0;0
311116911;0;0;0;0;0;0;Kan ikke beregnes;0;Ingen;0;;0;0;;0;;0;0;0;0
311327506;5200;3800;1,6;3039,5;557,23;0;Kan ikke beregnes;0;Ingen;243800;DistrictHeat;0;0;A2015;0;A2015;0;0;0;0
311406634;17800;11700;1,519;0;1519;16400;Kan ikke beregnes;2009500;Ingen;2297500;Electricity;0;10200;A2015;0;B;16400;0;12000;216100
300004624;0;0;0;0;0;0;Kan ikke beregnes;0;Ingen;0;;0;0;;0;;0;0;0;0
200033617;Er ikke beregnet;Er ikke beregnet;2;1138,1;557;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;DistrictHeat;0;Er ikke beregnet;;;C;26400;;300;300
311441348;68900;121200;2,1;0;519,090909090909;12400;Kan ikke beregnes;4896700;Ingen;24678100;NaturalGas;0;24000;C;0;C;12400;0;300;9900
311145390;369700;522900;2;81492,12;551,05;129000;Kan ikke beregnes;34096800;Ingen;73720500;DistrictHeat;0;215200;C;0;C;129000;0;83000;0
311303066;4500;3300;2;2626,88;557,23;0;Kan ikke beregnes;0;Ingen;456900;DistrictHeat;0;0;A2015;0;A2015;0;0;0;0
311363450;14500;20300;2,2;3111,26;557,23;6200;Kan ikke beregnes;640000;Ingen;1318200;DistrictHeat;0;7300;C;0;D;6200;0;1400;43500
311078008;16100;18600;0;0;863,636363636364;6100;Kan ikke beregnes;1656500;Ingen;4340800;NaturalGas;0;7000;C;0;D;6100;0;2500;0
100061583;Er ikke beregnet;Er ikke beregnet;2;0;681,818181818182;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;NaturalGas;0;Er ikke beregnet;;;B;0;;0;0
311053163;15500;18800;2,5;100;818,181818181818;9100;Kan ikke beregnes;2324800;Wood;3831200;NaturalGas;0;8100;C;0;C;9100;0;5900;0
311095884;27600;33500;2,25;5854,89;648,24;13500;Kan ikke beregnes;3120500;Wood;4713700;DistrictHeat;0;18200;B;0;B;13500;0;13500;0
311136038;19800;20300;2,2;0;881,188118811881;12000;Kan ikke beregnes;3631600;Wood;5958200;FuelGasOil;2200;16500;A2010;0;A2010;12000;0;11100;0
100205293;Er ikke beregnet;Er ikke beregnet;2;0;2000;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;Electricity;0;Er ikke beregnet;;;;0;;0;0
311377026;24000;16600;1,45;0;1450;18600;320900;2447000;Ingen;3252900;Electricity;0;12500;A2015;0;A2015;18600;0;18600;320900
100191004;Er ikke beregnet;Er ikke beregnet;2;0;690;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;NaturalGas;0;Er ikke beregnet;;;C;1400;;0;0
311283589;8900;10300;2,2;2923,44;580,45;2800;Kan ikke beregnes;811900;Ingen;1450900;DistrictHeat;0;2200;B;0;C;2800;0;0;0
311085992;409243;403206;2;40864,6;684,74;0;Kan ikke beregnes;0;Ingen;-15066304600;DistrictHeat;0;0;A2010;0;A2010;0;0;0;0
311057570;93705;91357;2;42329,31;573,76;0;Kan ikke beregnes;0;Ingen;-655218540;DistrictHeat;0;0;A2015;0;A2015;0;0;0;0
300008031;0;0;0;0;0;0;Kan ikke beregnes;0;Ingen;0;;0;0;;0;;0;0;0;0
311187018;16000;20100;2,2;4343,88;580,45;1400;Kan ikke beregnes;341200;Wood;2828500;DistrictHeat;0;2500;C;0;C;1400;0;0;0
311164717;6300;4500;2,3;3652,35;580,45;0;Kan ikke beregnes;0;Ingen;626100;DistrictHeat;0;0;A2015;0;A2015;0;0;0;0
311428784;15000;25700;2,2;0;581,818181818182;8100;Kan ikke beregnes;4238000;Ingen;5234700;NaturalGas;0;20600;A2010;0;D;8100;0;1400;9600
311362325;1900;1300;1,48;0;1480;0;Kan ikke beregnes;0;Ingen;241600;Electricity;0;0;A2020;0;A2020;0;0;0;0
311094096;8700;12900;2,14;0;672,727272727273;3900;Kan ikke beregnes;1217500;Ingen;2629600;NaturalGas;0;3100;B;0;C;3900;0;0;0
300004615;0;0;0;0;0;0;Kan ikke beregnes;0;Ingen;0;;0;0;;0;;0;0;0;0
311353614;8100;8800;2,1;3218,9;557,23;400;Kan ikke beregnes;40300;Briquettes;566200;DistrictHeat;0;600;A2010;0;A2010;400;0;100;1200
311331476;6707;3914;2,25;4086,46;668,21;0;Kan ikke beregnes;0;Ingen;-31307250;DistrictHeat;0;0;A2020;0;A2020;0;0;0;0
100268927;Er ikke beregnet;Er ikke beregnet;2;0;940,594059405941;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;FuelGasOil;0;Er ikke beregnet;;;C;20400;;2200;11600
311314675;9900;9300;2;3703,28;557,23;2200;Kan ikke beregnes;713200;Ingen;1661300;DistrictHeat;0;1300;A2010;0;A2010;2200;0;1800;40300
100201116;Er ikke beregnet;Er ikke beregnet;2;0;750;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;NaturalGas;0;Er ikke beregnet;;;;0;;0;0
310015469;57400;45000;2,1;0;1138,61386138614;46900;Kan ikke beregnes;14319000;Electricity;14518700;FuelGasOil;2100;25100;B;70400;C;46900;0;42100;0
311131549;8900;8700;2,05;3094,14;551,04;3200;Kan ikke beregnes;1015800;Ingen;1568300;DistrictHeat;0;1500;B;0;C;3200;0;0;0
311214108;8700;21000;2,01;0;412,371134020619;2400;Kan ikke beregnes;-394500;Ingen;0;WoodPellets;0;8200;C;0;D;2400;0;0;0
311230057;13200;16600;0,6;3540,21;580,45;3900;Kan ikke beregnes;1473100;Ingen;2332200;DistrictHeat;0;6700;A2010;0;B;3900;0;2500;83900
100188860;Er ikke beregnet;Er ikke beregnet;2;1219;0;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;DistrictHeat;0;Er ikke beregnet;;;C;0;;0;0
311155980;37200;50600;2,25;9303,14;551,05;22000;Kan ikke beregnes;6051700;Ingen;7134600;DistrictHeat;0;25700;A2010;0;B;22000;0;14300;195200
311403418;11900;16900;2,2;0;703,636363636364;3800;Kan ikke beregnes;1083100;Ingen;3433400;NaturalGas;0;5300;C;0;D;3800;0;0;0
311029847;25500;21900;2;0;1166,33663366337;18200;Kan ikke beregnes;5025000;Wood;5804200;FuelGasOil;0;12700;A2015;32600;A2010;18200;0;15200;0
311134069;12500;20200;2;0;615,818181818182;7500;Kan ikke beregnes;2419200;Ingen;4118800;NaturalGas;0;10800;B;0;C;7500;0;4900;0
311394100;11400;11600;2,26;3284,89;585,09;2100;40300;180000;Ingen;851700;DistrictHeat;0;900;B;0;B;2100;0;2100;40300
901563;Er ikke beregnet;Er ikke beregnet;0;0;0;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;;0;Er ikke beregnet;;;XX;0;;0;0
311215159;816100;888100;2;202005,89;691,43;381400;Kan ikke beregnes;95706000;Ingen;125215100;DistrictHeat;0;418400;A2010;0;B;381400;0;234300;1078100
311067049;9200;10200;2,05;3315,51;573,76;2300;Kan ikke beregnes;573900;Ingen;1435400;DistrictHeat;0;4100;A2010;0;B;2300;0;700;0
311303080;4800;3200;2;3003,62;557,23;0;Kan ikke beregnes;0;Ingen;438600;DistrictHeat;0;0;A2015;0;A2015;0;0;0;0
310029701;5000;4500;2,2;0;776,363636363636;0;Kan ikke beregnes;0;Ingen;1380200;NaturalGas;0;0;A2010;0;A2010;0;0;0;0
311278175;502100;656600;2,2;120958,14;580,45;236100;Kan ikke beregnes;62811800;Ingen;92568000;DistrictHeat;0;288100;A2015;0;B;236100;0;157700;2881100
311327991;16800;11300;1,78;0;1780;8600;Kan ikke beregnes;1324800;Wood;1762400;Electricity;367,727272727273;3500;A2010;0;A2010;8600;0;8600;202600
311311796;10900;13600;2,26;3290,66;557,23;2900;Kan ikke beregnes;844000;Ingen;1910600;DistrictHeat;0;1800;B;0;C;2900;0;2600;63000
100184646;Er ikke beregnet;Er ikke beregnet;2,25;0;841,584158415842;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;FuelGasOil;0;Er ikke beregnet;;;D;5900;;2000;52500
100199521;Er ikke beregnet;Er ikke beregnet;2;0;750;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;NaturalGas;0;Er ikke beregnet;;;;0;;0;0
200059592;Er ikke beregnet;Er ikke beregnet;2,04;2890,68;551,33;Er ikke beregnet;50000;Er ikke beregnet;;Er ikke beregnet;DistrictHeat;0;Er ikke beregnet;;;B;11600;;11600;50000
100192240;Er ikke beregnet;Er ikke beregnet;2;0;1889,99998569489;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;Electricity;0;Er ikke beregnet;;;C;10600;;10200;4400
311101075;17400;19500;2,26;4664,73;648,24;9400;Kan ikke beregnes;2020900;Wood;2749500;DistrictHeat;0;14800;A2020;0;A2020;9400;0;7300;0
311121492;47400;48800;2,05;0;970,29702970297;36700;Kan ikke beregnes;14472600;Ingen;12978200;FuelGasOil;0;22100;C;0;D;36700;0;30300;0
311299413;25100;19300;1,5;0;1500;20100;Kan ikke beregnes;8777500;Wood;10486100;Electricity;382,727272727273;14100;A2010;0;B;20100;0;17700;296800
100257042;Er ikke beregnet;Er ikke beregnet;2;0;2000;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;Electricity;0;Er ikke beregnet;;;E;16100;;4500;25000
311000002;297000;357500;1,62;0;776,363636363636;193300;Kan ikke beregnes;70224800;Ingen;83466600;NaturalGas;0;160000;B;1336300;D;193300;0;116500;0
310032371;21200;10600;2;0;2000;16900;Kan ikke beregnes;5626900;Ingen;6996000;Electricity;0;8500;A2010;73700;A2010;16900;0;15400;0
100191420;Er ikke beregnet;Er ikke beregnet;2;0;525,773196383077;Er ikke beregnet;1000;Er ikke beregnet;;Er ikke beregnet;WoodPellets;0;Er ikke beregnet;;;C;11100;;11100;1000
100184844;Er ikke beregnet;Er ikke beregnet;2;0;437,727272727273;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;Wood;0;Er ikke beregnet;;;E;500;;0;0
311100323;9800;12700;0;0;768,181818181818;7200;Kan ikke beregnes;1835500;Ingen;2967200;NaturalGas;0;4900;A2010;0;B;7200;0;400;0
311343410;7500;3300;2,283;0;2283;0;Kan ikke beregnes;0;Ingen;2170000;Electricity;0;0;A2015;0;A2015;0;0;0;0
311419832;5300;3000;2,4;3454,36;585,09;0;Kan ikke beregnes;0;Ingen;195000;DistrictHeat;0;0;A2015;0;A2015;0;0;0;0
311419832;5300;3000;2,4;3454,36;585,09;0;Kan ikke beregnes;0;Ingen;195000;DistrictHeat;0;0;A2015;0;A2015;0;0;0;0
311419832;5300;3000;2,4;3454,36;585,09;0;Kan ikke beregnes;0;Ingen;195000;DistrictHeat;0;0;A2015;0;A2015;0;0;0;0
311419832;5300;3000;2,4;3454,36;585,09;0;Kan ikke beregnes;0;Ingen;195000;DistrictHeat;0;0;A2015;0;A2015;0;0;0;0
311419832;5300;3000;2,4;3454,36;585,09;0;Kan ikke beregnes;0;Ingen;195000;DistrictHeat;0;0;A2015;0;A2015;0;0;0;0
311127428;22800;26400;0;7314;586,21;5000;Kan ikke beregnes;1438700;Ingen;3721000;DistrictHeat;0;2200;B;0;B;5000;0;800;0
311010281;16000;20500;1,8;0;776,363636363636;4800;Kan ikke beregnes;1166300;Ingen;4180000;NaturalGas;0;6800;C;144200;C;4800;0;2000;0
311209389;39000;20500;1,9;0;1900;31200;199300;10667800;Ingen;13575000;Electricity;0;16100;A2010;0;A2010;31200;0;31200;199300
311318411;8500;13000;0;0;658,181818181818;0;Kan ikke beregnes;0;Ingen;2620800;NaturalGas;0;0;C;0;C;0;0;0;0
100017431;Er ikke beregnet;Er ikke beregnet;2;0;2000;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;Electricity;0;Er ikke beregnet;;;B1;0;;0;0
311400329;4613;2856;1,319;0;1319;0;Kan ikke beregnes;0;Electricity;559000;Electricity;1319;0;A2020;0;A2020;0;0;0;0
311157855;46200;27600;1,674;0;1674;44800;Kan ikke beregnes;17628600;Ingen;18280300;Electricity;0;26600;A2020;210100;A2020;44800;0;44000;574100
311113903;28600;42500;2,1;0;672,727272727273;12100;Kan ikke beregnes;3675000;Ingen;8666000;NaturalGas;0;18100;F;0;G;12100;0;7000;0
311155301;19700;22300;2,3;0;881,188118811881;6000;Kan ikke beregnes;1723800;Wood;5921200;FuelGasOil;0;3100;A2010;0;A2010;6000;0;5500;81000
311327503;4800;2900;1,6;3129,2;557,23;0;Kan ikke beregnes;0;Ingen;185900;DistrictHeat;0;0;A2015;0;A2015;0;0;0;0
311247890;17000;10000;1,7;0;1700;13800;223000;5205100;Ingen;6620800;Electricity;0;7800;A2010;0;A2010;13800;0;13800;223000
311022522;96900;83100;2,06;0;1166,33663366337;94400;Kan ikke beregnes;23901900;Ingen;22086000;FuelGasOil;0;66100;C;4700;C;94400;0;93600;0
311376415;0;0;0;0;0;0;Kan ikke beregnes;0;Ingen;0;;0;0;;0;;0;0;0;0
100158772;Er ikke beregnet;Er ikke beregnet;1,88999998569489;0;1889,99998569489;Er ikke beregnet;3100;Er ikke beregnet;;Er ikke beregnet;Electricity;0;Er ikke beregnet;;;D;5400;;5400;3100
100234046;Er ikke beregnet;Er ikke beregnet;2;0;750;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;NaturalGas;0;Er ikke beregnet;;;B;3400;;700;20300
310015469;57400;45000;2,1;0;1138,61386138614;46900;Kan ikke beregnes;14319000;Electricity;14518700;FuelGasOil;2100;25100;B;70400;C;46900;0;42100;0
100077647;Er ikke beregnet;Er ikke beregnet;2;0;0;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;;0;Er ikke beregnet;;;C;600;;0;0
311288819;10900;12600;2,2;3577,59;580,45;3300;Kan ikke beregnes;928700;Ingen;1772400;DistrictHeat;0;2500;B;0;C;3300;0;0;0
100195421;Er ikke beregnet;Er ikke beregnet;2;0;750;Er ikke beregnet;65000;Er ikke beregnet;Electricity;Er ikke beregnet;NaturalGas;2000;Er ikke beregnet;;;C;5200;;5200;65000
311390538;17504;20575;2,2;0;732,727272727273;6900;Kan ikke beregnes;1662100;Electricity;1209500;NaturalGas;2200;8100;B;0;C;6900;0;6300;117300
100202594;Er ikke beregnet;Er ikke beregnet;2;1219;0;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;DistrictHeat;0;Er ikke beregnet;;;C;900;;900;500
311368490;19099;12289;2;10549,504;585,09;0;Kan ikke beregnes;0;Ingen;-6358500;DistrictHeat;0;0;A2020;0;A2020;0;0;0;0
310012641;290500;365900;1,98;16000;750;88700;Kan ikke beregnes;24215200;Ingen;74641600;NaturalGas;0;117000;C;9369600;D;88700;0;9300;0
100201721;Er ikke beregnet;Er ikke beregnet;2;0;910,891035820572;Er ikke beregnet;7200;Er ikke beregnet;;Er ikke beregnet;FuelGasOil;0;Er ikke beregnet;;;E;20900;;20900;7200
200012580;Er ikke beregnet;Er ikke beregnet;2;1138,1;557;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;DistrictHeat;0;Er ikke beregnet;;;C;21000;;18000;72800
311319481;25600;17100;1,86;0;1860;21100;Kan ikke beregnes;6985400;Wood;8583200;Electricity;367,727272727273;12800;A2010;0;A2010;21100;0;20400;375400
311141984;25500;41500;2,2;0;615,454545454545;89900;Kan ikke beregnes;27237000;Ingen;9653200;NaturalGas;0;47600;B;624200;C;89900;0;82100;0
311142000;151500;205400;2,14;0;615,818181818182;92400;Kan ikke beregnes;29244600;Ingen;49422000;NaturalGas;0;76100;B;0;B;92400;0;85700;0
100154472;Er ikke beregnet;Er ikke beregnet;2,25;0;750;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;NaturalGas;0;Er ikke beregnet;;;C;6050;;3850;45300
311379088;11900;9800;2,3;3699,15;585,09;3300;Kan ikke beregnes;253900;Ingen;819500;DistrictHeat;0;100;A2010;0;B;3300;0;600;5000
311138938;58900;69300;2,2;16149;586,21;80500;Kan ikke beregnes;23932300;Ingen;10455700;DistrictHeat;0;39200;B;0;B;80500;0;75600;0
200060660;Er ikke beregnet;Er ikke beregnet;2;1219,9625;597,3;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;DistrictHeat;0;Er ikke beregnet;;;;0;;0;0
311062658;21700;19000;2;0;1118,81188118812;13800;Kan ikke beregnes;3378600;Ingen;5272300;FuelGasOil;0;9900;B;0;C;13800;0;6700;0
311063227;23100;12900;2,05;0;2050;19400;Kan ikke beregnes;6146500;Wood;7161800;Electricity;441,176470588235;10100;A2020;0;C;19400;0;14800;0
311278185;499100;651400;2,2;120958,14;580,45;212200;Kan ikke beregnes;55834000;Ingen;91847400;DistrictHeat;0;272700;A2010;0;B;212200;0;125100;2545000
100134143;Er ikke beregnet;Er ikke beregnet;2;0;649,090909090909;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;NaturalGas;0;Er ikke beregnet;;;D;6900;;5900;70600
311070562;8200;7300;1,78;3315,51;573,76;3600;Kan ikke beregnes;1087200;Electricity;1320200;DistrictHeat;1780;2800;A2015;0;B;3600;0;0;0
311112933;17800;26200;2,28;150;672,727272727273;11000;Kan ikke beregnes;3290500;Ingen;5342800;NaturalGas;0;13500;C;0;D;11000;0;8100;0
311185008;39400;23400;2;0;2000;33000;Kan ikke beregnes;12243600;Electricity;12360400;Electricity;2000;10200;C;0;C;33000;0;32800;465800
311389331;4500;2800;1,6;0;1600;0;Kan ikke beregnes;0;Ingen;551300;Electricity;0;0;A2015;0;A2015;0;0;0;0
100217589;Er ikke beregnet;Er ikke beregnet;2;1219,9625;597,3;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;DistrictHeat;0;Er ikke beregnet;;;C;400;;0;0
311028439;5400;5300;2,05;2391,51;573,76;400;Kan ikke beregnes;86000;Ingen;734700;DistrictHeat;0;600;A2010;27800;A2010;400;0;200;0
311036752;11200;12100;2,24;4202,55;573,76;0;Kan ikke beregnes;0;Ingen;1706100;DistrictHeat;0;0;B;0;B;0;0;0;0
310022904;73800;98400;2;0;750;48000;703200;14361900;Ingen;20069600;NaturalGas;0;46000;B;411400;B;48000;0;48000;0
311412278;1162900;867500;1;514091,56;660,72;0;Kan ikke beregnes;0;Ingen;85782600;DistrictHeat;0;0;A2015;0;A2015;0;0;0;0
311052646;24000;20600;2,1;0;1166,33663366337;16900;Kan ikke beregnes;4262900;Ingen;5466300;FuelGasOil;0;12700;A2010;0;A2010;16900;0;16900;0
100148180;Er ikke beregnet;Er ikke beregnet;2;1138,1;557;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;DistrictHeat;0;Er ikke beregnet;;;C;0;;0;0
100150718;Er ikke beregnet;Er ikke beregnet;2,1;1220;557,33;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;DistrictHeat;0;Er ikke beregnet;;;C;3900;;0;0
100226829;Er ikke beregnet;Er ikke beregnet;2;1219,9625;597,3;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;DistrictHeat;0;Er ikke beregnet;;;C;0;;0;0
100120441;Er ikke beregnet;Er ikke beregnet;2;0;649,090909090909;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;Wood;Er ikke beregnet;NaturalGas;436,363636363636;Er ikke beregnet;;;D;800;;0;0
100175561;Er ikke beregnet;Er ikke beregnet;2;0;0;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;DistrictHeat;0;Er ikke beregnet;;;D;0;;0;0
100198793;Er ikke beregnet;Er ikke beregnet;2;0;910,891035820572;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;FuelGasOil;0;Er ikke beregnet;;;C;0;;0;0
311032413;13300;16300;2,4;0;818,181818181818;13600;Kan ikke beregnes;3672700;Ingen;3315000;NaturalGas;0;8600;A2020;405400;A2010;13600;0;10100;0
311303075;4800;2900;2;3129,2;557,23;0;Kan ikke beregnes;0;Ingen;408900;DistrictHeat;0;0;A2015;0;A2015;0;0;0;0
311426110;18600;29400;2,2;0;631,818181818182;6100;Kan ikke beregnes;1900600;Ingen;5983400;NaturalGas;0;9300;C;0;C;6100;0;3000;59400
100277239;Er ikke beregnet;Er ikke beregnet;2,35;0;750;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;NaturalGas;0;Er ikke beregnet;;;A2;3000;;0;0
311186047;24900;47300;0;0;525,773195876289;8700;Kan ikke beregnes;178400;Ingen;0;WoodPellets;0;15700;D;0;D;8700;0;4700;107900
311280265;15100;18700;2,3;4194,36;580,45;0;Kan ikke beregnes;0;Ingen;2628300;DistrictHeat;0;0;C;0;C;0;0;0;0
311015483;25900;16200;2;0;2000;26100;124100;8633600;Electricity;7950100;Electricity;2000;13000;A2020;124100;A2020;26100;0;26100;0
100232708;Er ikke beregnet;Er ikke beregnet;2;1170;573,1;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;DistrictHeat;0;Er ikke beregnet;;;C;600;;0;0
311085704;37300;39300;2,2;7400,01;759,22;11500;Kan ikke beregnes;3211900;Ingen;5539900;DistrictHeat;0;7100;C;0;C;11500;0;8900;0
100205652;Er ikke beregnet;Er ikke beregnet;2;0;750;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;NaturalGas;0;Er ikke beregnet;;;;0;;0;0
310030936;8400;9500;2,1;2890,47;573,73;1600;Kan ikke beregnes;400500;Ingen;1331100;DistrictHeat;0;2800;B;99200;C;1600;0;0;0
311417300;32199;49517;2,2;2399,76;585,09;0;Kan ikke beregnes;0;Ingen;-2172300;DistrictHeat;0;0;A2015;0;A2015;0;0;0;0
200018232;Er ikke beregnet;Er ikke beregnet;0;0;772,277217439058;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;FuelGasOil;0;Er ikke beregnet;;;E;187100;;187100;19000
100035940;Er ikke beregnet;Er ikke beregnet;2;0;681,818181818182;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;NaturalGas;0;Er ikke beregnet;;;C2;0;;0;0
311345902;8200;9900;2,36;2671,73;557,23;1900;Kan ikke beregnes;214600;Ingen;640300;DistrictHeat;0;3100;A2010;0;C;1900;0;0;0
311234765;0;0;0;0;0;0;Kan ikke beregnes;0;Ingen;0;;0;0;;0;;0;0;0;0
311271154;7100;3500;2,04;0;2040;4800;101300;1561800;Ingen;2304000;Electricity;0;2400;A2020;101300;A2020;4800;0;4800;101300
311430288;14200;15100;2,3;5317,66;585,09;5400;Kan ikke beregnes;513600;Wood;977600;DistrictHeat;0;5000;A2010;0;A2010;5400;0;3200;60000
100119252;Er ikke beregnet;Er ikke beregnet;2;1138,1;557;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;DistrictHeat;0;Er ikke beregnet;;;;0;;0;0
100248017;Er ikke beregnet;Er ikke beregnet;2;0;910,891035820572;Er ikke beregnet;4100;Er ikke beregnet;;Er ikke beregnet;FuelGasOil;0;Er ikke beregnet;;;D;5700;;5700;4100
311278192;342600;427100;2,2;94700,09;580,45;132500;Kan ikke beregnes;34903900;Ingen;60212700;DistrictHeat;0;169600;A2010;0;B;132500;0;80500;1548600
100205653;Er ikke beregnet;Er ikke beregnet;2;0;750;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;NaturalGas;0;Er ikke beregnet;;;;0;;0;0
311278188;342700;430700;2,2;92741,14;580,45;144400;Kan ikke beregnes;38187100;Ingen;60716100;DistrictHeat;0;181000;A2015;0;B;144400;0;96400;1886200
300004616;0;0;0;0;0;0;Kan ikke beregnes;0;Ingen;0;;0;0;;0;;0;0;0;0
311044563;41900;35900;2,25;0;1166,33663366337;12800;207000;3474700;Wood;9544100;FuelGasOil;0;7600;C;0;C;12800;0;12800;0
200053586;Er ikke beregnet;Er ikke beregnet;1,9;0;545,454545454545;Er ikke beregnet;Er ikke beregnet;Er ikke beregnet;;Er ikke beregnet;NaturalGas;0;Er ikke beregnet;;;C;193100;;167600;896200
311334703;19300;25700;2,2;0;422,680412371134;13300;Kan ikke beregnes;393600;Electricity;928300;WoodPellets;2200;23000;A2010;0;D;13300;0;9100;219300
